SessionID,DeviceType,Country,ReferralSource,Purchased,MaxStepOrder,Timestamp,furthest_step
session_3712,Mobile,UK,Google,0,1,2025-06-17 21:15:49,product_page
session_3713,Desktop,USA,Google,0,1,2025-01-29 21:41:30,product_page
session_3714,Tablet,USA,Email,1,4,2025-06-06 16:58:24,confirmation
session_3715,Mobile,France,Google,1,4,2025-07-13 16:41:53,confirmation
session_3716,Mobile,Australia,Social Media,0,2,2025-06-03 22:47:47,cart
session_3717,Mobile,India,Social Media,0,1,2025-01-23 12:27:01,product_page
session_3718,Tablet,France,Direct,0,0,2025-08-07 06:19:38,home
session_3719,Desktop,India,Email,0,0,2025-08-20 23:33:58,home
session_372,Tablet,Australia,Email,0,1,2025-03-29 09:33:58,product_page
session_3720,Mobile,UK,Email,0,1,2025-04-27 07:21:56,product_page
session_3721,Mobile,France,Direct,0,1,2025-06-29 10:19:46,product_page
session_3722,Tablet,UK,Direct,0,2,2025-02-10 12:58:31,cart
session_3723,Tablet,USA,Social Media,0,1,2025-02-09 07:51:52,product_page
session_3724,Mobile,Germany,Social Media,0,1,2025-04-15 11:28:59,product_page
session_3725,Desktop,France,Direct,0,1,2025-05-07 12:56:53,product_page
session_3726,Mobile,USA,Direct,0,1,2025-07-07 02:06:32,product_page
session_3727,Tablet,Canada,Social Media,1,4,2025-04-05 16:33:58,confirmation
session_3728,Tablet,UK,Direct,1,4,2025-02-18 19:35:57,confirmation
session_3729,Mobile,India,Google,0,1,2025-05-21 01:22:19,product_page
session_373,Desktop,USA,Email,0,1,2025-06-06 17:46:30,product_page
session_3730,Desktop,Canada,Email,0,0,2025-08-08 10:36:02,home
session_3731,Desktop,Canada,Google,0,1,2025-03-25 14:33:08,product_page
session_3732,Tablet,Germany,Social Media,0,0,2025-05-10 10:39:42,home
session_3733,Tablet,France,Google,1,4,2025-08-13 15:15:12,confirmation
session_3734,Tablet,USA,Social Media,0,1,2025-06-02 18:34:50,product_page
session_3735,Mobile,France,Direct,0,1,2025-06-14 12:01:28,product_page
session_3736,Mobile,UK,Google,0,1,2025-08-14 19:37:23,product_page
session_3737,Mobile,France,Email,1,4,2025-01-15 02:29:21,confirmation
session_3738,Tablet,USA,Google,1,4,2025-05-09 08:54:56,confirmation
session_3739,Desktop,Canada,Direct,0,1,2025-02-18 21:21:13,product_page
session_374,Tablet,USA,Social Media,0,1,2025-03-25 17:31:52,product_page
session_3740,Tablet,USA,Email,0,1,2025-01-10 20:04:18,product_page
session_3741,Mobile,India,Google,0,2,2025-02-02 11:49:32,cart
session_3742,Tablet,Australia,Google,1,4,2025-05-19 19:15:17,confirmation
session_3743,Tablet,Canada,Email,0,0,2025-06-13 19:31:26,home
session_3744,Tablet,Germany,Google,0,1,2025-01-03 16:05:21,product_page
session_3745,Tablet,Australia,Email,0,1,2025-03-22 08:28:30,product_page
session_3746,Desktop,France,Email,0,1,2025-02-21 15:51:41,product_page
session_3747,Mobile,Australia,Social Media,1,4,2025-04-05 13:30:39,confirmation
session_3748,Tablet,UK,Social Media,0,1,2025-04-16 07:00:01,product_page
session_3749,Desktop,USA,Social Media,0,3,2025-05-26 00:13:52,checkout
session_375,Mobile,USA,Social Media,0,2,2025-03-12 03:08:52,cart
session_3750,Desktop,USA,Direct,0,3,2025-02-09 12:20:59,checkout
session_3751,Mobile,Australia,Google,0,1,2025-07-30 21:13:01,product_page
session_3752,Tablet,Germany,Social Media,0,1,2025-05-09 00:45:35,product_page
session_3753,Desktop,India,Social Media,0,2,2025-03-17 21:35:08,cart
session_3754,Desktop,UK,Google,0,0,2025-08-10 20:12:03,home
session_3755,Tablet,USA,Email,0,1,2025-04-23 15:08:15,product_page
session_3756,Mobile,France,Social Media,0,0,2025-05-17 11:50:14,home
session_3757,Desktop,UK,Social Media,0,1,2025-06-23 08:04:05,product_page
session_3758,Desktop,USA,Email,0,0,2025-08-04 17:38:15,home
session_3759,Desktop,UK,Email,1,4,2025-05-20 11:47:25,confirmation
session_376,Tablet,Germany,Social Media,0,1,2025-06-26 18:41:13,product_page
session_3760,Desktop,France,Google,1,4,2025-05-15 16:57:40,confirmation
session_3761,Tablet,Canada,Email,0,1,2025-02-05 01:36:36,product_page
session_3762,Desktop,Canada,Email,0,0,2025-01-14 09:45:58,home
session_3763,Mobile,Australia,Social Media,0,1,2025-07-15 10:10:45,product_page
session_3764,Desktop,India,Google,0,2,2025-07-26 10:32:35,cart
session_3765,Tablet,UK,Google,0,1,2025-01-10 01:33:15,product_page
session_3766,Mobile,India,Google,0,1,2025-06-15 05:29:25,product_page
session_3767,Tablet,USA,Direct,0,0,2025-08-29 09:10:00,home
session_3768,Desktop,Australia,Direct,0,1,2025-07-03 00:19:26,product_page
session_3769,Desktop,USA,Social Media,0,1,2025-06-11 15:16:29,product_page
session_377,Desktop,Australia,Google,0,1,2025-06-20 04:55:36,product_page
session_3770,Tablet,France,Email,0,1,2025-01-18 13:29:18,product_page
session_3771,Mobile,India,Social Media,0,2,2025-06-20 03:34:27,cart
session_3772,Desktop,USA,Direct,0,0,2025-03-18 19:43:15,home
session_3773,Desktop,Australia,Direct,0,1,2025-05-17 06:03:45,product_page
session_3774,Tablet,Canada,Email,0,1,2025-03-04 11:10:46,product_page
session_3775,Tablet,Germany,Google,0,0,2025-08-02 03:10:46,home
session_3776,Tablet,France,Social Media,1,4,2025-04-11 09:09:28,confirmation
session_3777,Desktop,India,Social Media,0,1,2025-07-08 04:51:49,product_page
session_3778,Tablet,Germany,Social Media,1,4,2025-05-17 06:40:17,confirmation
session_3779,Desktop,USA,Social Media,1,4,2025-06-19 07:02:23,confirmation
session_378,Desktop,Canada,Direct,0,2,2025-02-15 16:39:27,cart
session_3780,Mobile,UK,Google,0,1,2025-03-24 00:33:31,product_page
session_3781,Tablet,India,Direct,0,1,2025-05-12 01:32:29,product_page
session_3782,Desktop,USA,Social Media,0,1,2025-07-24 00:31:07,product_page
session_3783,Desktop,UK,Google,0,1,2025-02-07 07:32:58,product_page
session_3784,Tablet,Canada,Google,0,3,2025-05-29 10:36:42,checkout
session_3785,Mobile,UK,Google,0,0,2025-01-20 19:04:14,home
session_3786,Tablet,France,Social Media,0,0,2025-05-10 19:27:18,home
session_3787,Tablet,Canada,Social Media,0,1,2025-07-25 19:36:19,product_page
session_3788,Tablet,India,Email,0,1,2025-05-12 19:35:58,product_page
session_3789,Mobile,USA,Email,0,2,2025-06-12 02:19:16,cart
session_379,Mobile,Australia,Direct,1,4,2025-01-13 14:59:47,confirmation
session_3790,Mobile,Australia,Email,0,1,2025-02-11 15:56:01,product_page
session_3791,Mobile,USA,Google,0,1,2025-04-05 09:44:58,product_page
session_3792,Mobile,Germany,Social Media,0,1,2025-03-14 00:59:02,product_page
session_3793,Mobile,France,Email,0,0,2025-01-30 09:23:24,home
session_3794,Tablet,France,Social Media,0,1,2025-01-31 09:38:53,product_page
session_3795,Mobile,Canada,Google,0,1,2025-02-18 13:54:30,product_page
session_3796,Desktop,UK,Social Media,0,1,2025-01-23 19:39:44,product_page
session_3797,Tablet,France,Email,0,2,2025-07-22 05:30:06,cart
session_3798,Desktop,India,Social Media,1,4,2025-03-16 22:19:20,confirmation
session_3799,Desktop,USA,Social Media,0,0,2025-06-05 11:07:31,home
session_38,Desktop,Germany,Google,0,0,2025-05-02 01:18:12,home
session_380,Mobile,Canada,Google,1,4,2025-08-09 18:07:22,confirmation
session_3800,Desktop,Australia,Direct,1,4,2025-01-26 22:52:26,confirmation
session_3801,Tablet,India,Direct,0,0,2025-03-18 13:19:20,home
session_3802,Desktop,USA,Google,0,1,2025-08-21 09:12:53,product_page
session_3803,Tablet,USA,Google,0,1,2025-08-01 13:03:41,product_page
session_3804,Tablet,Canada,Google,0,1,2025-02-19 14:29:53,product_page
session_3805,Desktop,USA,Direct,0,0,2025-05-08 09:36:19,home
session_3806,Tablet,UK,Email,1,4,2025-02-20 06:43:48,confirmation
session_3807,Mobile,India,Social Media,0,1,2025-02-15 16:29:45,product_page
session_3808,Tablet,Germany,Direct,0,0,2025-08-10 08:35:03,home
session_3809,Mobile,Germany,Email,0,1,2025-07-02 23:04:01,product_page
session_381,Mobile,India,Google,0,0,2025-04-04 08:58:57,home
session_3810,Desktop,Australia,Google,0,1,2025-03-16 04:46:51,product_page
session_3811,Mobile,UK,Social Media,0,1,2025-07-23 10:10:06,product_page
session_3812,Mobile,USA,Direct,0,1,2025-07-11 13:05:53,product_page
session_3813,Mobile,France,Email,1,4,2025-03-01 22:06:07,confirmation
session_3814,Tablet,USA,Google,1,4,2025-01-03 13:40:03,confirmation
session_3815,Desktop,Germany,Social Media,0,1,2025-05-23 16:35:13,product_page
session_3816,Tablet,Germany,Google,0,0,2025-08-15 04:24:05,home
session_3817,Desktop,France,Social Media,0,2,2025-07-09 22:24:19,cart
session_3818,Mobile,Australia,Direct,0,1,2025-01-14 11:48:08,product_page
session_3819,Desktop,Canada,Email,1,4,2025-02-06 08:57:25,confirmation
session_382,Tablet,Australia,Google,0,0,2025-03-01 02:08:35,home
session_3820,Mobile,India,Email,0,1,2025-04-05 22:26:12,product_page
session_3821,Tablet,USA,Email,1,4,2025-06-19 01:21:38,confirmation
session_3822,Desktop,USA,Social Media,0,0,2025-01-03 03:26:33,home
session_3823,Mobile,USA,Direct,0,1,2025-03-14 02:07:39,product_page
session_3824,Mobile,USA,Google,0,1,2025-02-25 06:44:22,product_page
session_3825,Desktop,USA,Google,0,1,2025-08-03 11:32:48,product_page
session_3826,Desktop,Australia,Google,0,1,2025-02-27 03:11:04,product_page
session_3827,Mobile,Germany,Direct,0,0,2025-01-05 09:08:28,home
session_3828,Desktop,Australia,Direct,0,1,2025-07-19 13:01:44,product_page
session_3829,Mobile,France,Social Media,0,2,2025-07-25 04:46:29,cart
session_383,Desktop,France,Direct,0,1,2025-04-04 06:39:17,product_page
session_3830,Desktop,France,Email,0,1,2025-04-12 14:32:28,product_page
session_3831,Mobile,Canada,Email,0,2,2025-07-18 08:34:06,cart
session_3832,Mobile,UK,Google,0,2,2025-02-11 17:48:42,cart
session_3833,Mobile,Germany,Email,0,1,2025-05-25 22:30:39,product_page
session_3834,Mobile,Germany,Google,1,4,2025-03-21 05:38:00,confirmation
session_3835,Desktop,Canada,Email,0,1,2025-07-25 21:03:47,product_page
session_3836,Desktop,France,Direct,0,1,2025-01-10 12:33:20,product_page
session_3837,Mobile,USA,Social Media,1,4,2025-01-15 18:42:58,confirmation
session_3838,Mobile,Canada,Direct,0,1,2025-07-24 13:41:20,product_page
session_3839,Tablet,India,Email,0,1,2025-08-02 13:55:27,product_page
session_384,Mobile,UK,Email,0,1,2025-02-28 23:59:10,product_page
session_3840,Tablet,France,Google,0,1,2025-07-23 18:34:53,product_page
session_3841,Mobile,Australia,Social Media,0,2,2025-07-16 07:55:45,cart
session_3842,Tablet,Germany,Email,1,4,2025-01-26 07:16:15,confirmation
session_3843,Tablet,Germany,Social Media,1,4,2025-07-13 16:44:35,confirmation
session_3844,Tablet,UK,Google,0,1,2025-08-15 13:53:23,product_page
session_3845,Tablet,Canada,Direct,0,1,2025-08-26 05:22:34,product_page
session_3846,Desktop,Germany,Google,0,0,2025-03-11 23:52:17,home
session_3847,Tablet,USA,Direct,0,1,2025-08-30 18:20:40,product_page
session_3848,Tablet,India,Social Media,0,1,2025-05-16 13:10:27,product_page
session_3849,Desktop,India,Social Media,1,4,2025-06-28 12:14:39,confirmation
session_385,Tablet,USA,Google,0,1,2025-01-08 12:10:27,product_page
session_3850,Desktop,India,Social Media,1,4,2025-06-09 09:50:21,confirmation
session_3851,Tablet,India,Social Media,1,4,2025-08-06 05:54:44,confirmation
session_3852,Desktop,Canada,Google,0,0,2025-03-17 11:48:17,home
session_3853,Mobile,UK,Email,0,0,2025-07-14 12:44:55,home
session_3854,Mobile,UK,Social Media,0,1,2025-03-23 13:04:44,product_page
session_3855,Mobile,France,Google,0,2,2025-03-30 05:41:29,cart
session_3856,Tablet,India,Social Media,0,0,2025-08-20 12:58:52,home
session_3857,Tablet,UK,Email,0,1,2025-07-21 08:53:27,product_page
session_3858,Tablet,Germany,Google,0,1,2025-05-25 04:30:13,product_page
session_3859,Desktop,USA,Social Media,0,0,2025-05-24 23:32:10,home
session_386,Mobile,Germany,Email,0,1,2025-05-25 10:19:31,product_page
session_3860,Desktop,Australia,Direct,0,0,2025-03-01 16:14:39,home
session_3861,Tablet,Canada,Email,0,1,2025-08-24 07:30:44,product_page
session_3862,Desktop,Australia,Email,0,1,2025-05-23 05:05:08,product_page
session_3863,Desktop,France,Email,1,4,2025-05-16 18:24:15,confirmation
session_3864,Mobile,Australia,Social Media,0,0,2025-02-05 00:30:59,home
session_3865,Tablet,France,Direct,0,1,2025-06-16 06:01:45,product_page
session_3866,Mobile,Germany,Social Media,0,1,2025-06-01 09:09:03,product_page
session_3867,Desktop,USA,Email,1,4,2025-08-28 12:45:37,confirmation
session_3868,Desktop,India,Google,0,1,2025-01-11 00:30:32,product_page
session_3869,Desktop,Germany,Direct,0,1,2025-04-24 11:18:29,product_page
session_387,Mobile,Canada,Direct,0,1,2025-08-30 14:23:54,product_page
session_3870,Desktop,USA,Social Media,0,2,2025-07-19 16:14:23,cart
session_3871,Tablet,UK,Direct,0,2,2025-04-09 21:27:29,cart
session_3872,Desktop,UK,Email,0,2,2025-07-02 19:51:57,cart
session_3873,Mobile,USA,Google,1,4,2025-05-13 09:55:04,confirmation
session_3874,Mobile,India,Direct,0,1,2025-05-14 13:47:19,product_page
session_3875,Mobile,India,Direct,1,4,2025-03-27 21:28:05,confirmation
session_3876,Tablet,India,Social Media,1,4,2025-06-14 17:57:31,confirmation
session_3877,Mobile,Germany,Email,0,3,2025-04-12 10:26:03,checkout
session_3878,Tablet,UK,Direct,0,1,2025-01-13 08:06:35,product_page
session_3879,Desktop,France,Direct,0,1,2025-05-07 19:48:33,product_page
session_388,Desktop,France,Email,1,4,2025-08-17 05:44:34,confirmation
session_3880,Desktop,UK,Email,0,1,2025-03-04 11:38:59,product_page
session_3881,Mobile,UK,Email,0,0,2025-01-19 00:53:45,home
session_3882,Tablet,Canada,Direct,1,4,2025-02-06 20:29:31,confirmation
session_3883,Tablet,Canada,Direct,0,0,2025-05-29 21:43:53,home
session_3884,Mobile,France,Email,0,0,2025-03-21 19:39:19,home
session_3885,Tablet,Australia,Email,0,1,2025-07-27 08:34:49,product_page
session_3886,Desktop,France,Social Media,1,4,2025-06-25 04:36:42,confirmation
session_3887,Mobile,UK,Email,0,1,2025-07-04 01:06:09,product_page
session_3888,Tablet,Canada,Email,0,1,2025-02-27 14:07:55,product_page
session_3889,Mobile,India,Email,1,4,2025-07-25 23:11:41,confirmation
session_389,Tablet,USA,Email,0,0,2025-07-21 08:32:01,home
session_3890,Tablet,India,Social Media,1,4,2025-08-08 16:22:19,confirmation
session_3891,Desktop,France,Email,0,1,2025-06-05 11:11:51,product_page
session_3892,Desktop,USA,Email,0,1,2025-07-31 05:55:13,product_page
session_3893,Tablet,Canada,Email,0,1,2025-04-22 16:38:46,product_page
session_3894,Tablet,Australia,Direct,0,1,2025-05-31 23:49:30,product_page
session_3895,Mobile,Canada,Email,1,4,2025-02-16 21:17:52,confirmation
session_3896,Mobile,Canada,Direct,1,4,2025-03-02 03:37:19,confirmation
session_3897,Tablet,Canada,Google,0,1,2025-05-02 22:34:16,product_page
session_3898,Desktop,Germany,Email,0,1,2025-02-24 23:08:33,product_page
session_3899,Tablet,India,Google,0,1,2025-01-07 08:58:32,product_page
session_39,Desktop,India,Google,1,4,2025-05-30 00:12:04,confirmation
session_390,Tablet,UK,Google,1,4,2025-07-18 00:19:15,confirmation
session_3900,Tablet,Australia,Social Media,0,0,2025-08-16 03:48:48,home
session_3901,Mobile,Canada,Social Media,0,1,2025-03-22 00:38:47,product_page
session_3902,Mobile,Germany,Email,0,1,2025-03-14 18:32:54,product_page
session_3903,Tablet,USA,Direct,0,2,2025-02-10 15:08:49,cart
session_3904,Tablet,UK,Google,0,0,2025-06-29 13:08:00,home
session_3905,Mobile,Germany,Direct,0,1,2025-03-16 10:28:50,product_page
session_3906,Mobile,France,Google,1,4,2025-01-02 00:14:53,confirmation
session_3907,Mobile,France,Direct,0,0,2025-08-31 06:58:45,home
session_3908,Tablet,India,Email,0,1,2025-05-16 02:46:08,product_page
session_3909,Tablet,UK,Email,0,2,2025-02-23 23:33:21,cart
session_391,Mobile,USA,Direct,1,4,2025-03-07 20:19:46,confirmation
session_3910,Tablet,Germany,Google,0,1,2025-06-05 14:25:55,product_page
session_3911,Mobile,Germany,Social Media,0,1,2025-01-12 13:52:51,product_page
session_3912,Tablet,Germany,Social Media,0,1,2025-06-24 16:03:50,product_page
session_3913,Tablet,Australia,Social Media,0,1,2025-08-13 19:48:10,product_page
session_3914,Desktop,Canada,Direct,0,0,2025-05-05 23:25:28,home
session_3915,Tablet,Australia,Google,0,1,2025-06-19 04:27:33,product_page
session_3916,Desktop,Canada,Email,0,1,2025-02-24 17:40:28,product_page
session_3917,Desktop,USA,Social Media,1,4,2025-06-29 21:15:37,confirmation
session_3918,Mobile,USA,Direct,0,1,2025-02-13 10:24:39,product_page
session_3919,Desktop,Australia,Social Media,0,0,2025-07-07 00:16:52,home
session_392,Desktop,USA,Email,0,1,2025-03-11 05:37:55,product_page
session_3920,Tablet,USA,Google,1,4,2025-05-22 17:56:45,confirmation
session_3921,Tablet,Canada,Google,0,2,2025-06-14 08:46:56,cart
session_3922,Mobile,Australia,Direct,0,0,2025-02-19 13:33:15,home
session_3923,Desktop,Australia,Direct,0,1,2025-03-04 22:28:59,product_page
session_3924,Mobile,Australia,Social Media,0,1,2025-05-15 23:09:11,product_page
session_3925,Mobile,France,Social Media,0,1,2025-03-03 09:33:12,product_page
session_3926,Tablet,Germany,Social Media,0,0,2025-07-19 16:40:15,home
session_3927,Mobile,Canada,Social Media,0,1,2025-03-02 02:32:59,product_page
session_3928,Tablet,India,Email,0,1,2025-04-08 03:16:10,product_page
session_3929,Desktop,USA,Google,0,1,2025-02-09 14:01:04,product_page
session_393,Mobile,Australia,Direct,0,1,2025-07-05 08:30:23,product_page
session_3930,Tablet,Germany,Google,0,0,2025-07-04 11:58:51,home
session_3931,Mobile,India,Google,1,4,2025-06-29 17:30:45,confirmation
session_3932,Tablet,Canada,Email,0,1,2025-02-17 10:14:23,product_page
session_3933,Mobile,India,Email,0,1,2025-02-02 00:25:35,product_page
session_3934,Mobile,Canada,Google,0,1,2025-05-31 14:02:39,product_page
session_3935,Tablet,Australia,Social Media,0,1,2025-02-24 23:18:43,product_page
session_3936,Tablet,India,Direct,0,1,2025-04-28 06:12:43,product_page
session_3937,Desktop,UK,Email,0,1,2025-08-26 20:01:55,product_page
session_3938,Desktop,USA,Direct,1,4,2025-08-19 17:27:16,confirmation
session_3939,Mobile,France,Email,0,2,2025-03-21 10:37:34,cart
session_394,Desktop,UK,Social Media,0,2,2025-08-04 10:04:17,cart
session_3940,Desktop,Germany,Email,0,1,2025-07-22 19:43:57,product_page
session_3941,Desktop,Germany,Email,0,1,2025-03-09 22:24:58,product_page
session_3942,Desktop,UK,Email,0,2,2025-05-26 19:18:51,cart
session_3943,Mobile,USA,Google,0,1,2025-04-03 21:22:29,product_page
session_3944,Mobile,UK,Email,0,0,2025-03-25 08:17:06,home
session_3945,Desktop,Canada,Social Media,0,2,2025-08-25 22:41:52,cart
session_3946,Mobile,USA,Social Media,1,4,2025-02-21 19:25:05,confirmation
session_3947,Mobile,France,Social Media,0,1,2025-05-17 11:20:38,product_page
session_3948,Desktop,Germany,Google,0,0,2025-04-07 12:46:46,home
session_3949,Desktop,Canada,Direct,1,4,2025-02-07 18:34:19,confirmation
session_395,Desktop,Australia,Google,0,3,2025-08-06 10:27:10,checkout
session_3950,Tablet,Canada,Google,0,1,2025-02-09 09:29:42,product_page
session_3951,Mobile,India,Google,0,1,2025-03-30 03:27:25,product_page
session_3952,Desktop,UK,Google,1,4,2025-04-23 14:45:32,confirmation
session_3953,Mobile,Australia,Email,0,1,2025-05-28 02:20:43,product_page
session_3954,Mobile,USA,Social Media,0,0,2025-01-20 10:11:41,home
session_3955,Desktop,Canada,Direct,1,4,2025-01-21 08:48:05,confirmation
session_3956,Mobile,UK,Social Media,1,4,2025-07-09 18:33:37,confirmation
session_3957,Mobile,USA,Email,1,4,2025-08-17 07:45:53,confirmation
session_3958,Desktop,UK,Email,1,4,2025-01-24 00:20:27,confirmation
session_3959,Desktop,Germany,Social Media,0,1,2025-02-01 19:28:33,product_page
session_396,Desktop,Germany,Direct,0,0,2025-04-10 15:23:04,home
session_3960,Desktop,Australia,Direct,1,4,2025-02-08 11:19:13,confirmation
