SessionID,PageType,StepOrder,Timestamp,TimeOnPage_seconds,ItemsInCart
session_2496,confirmation,4,2025-01-19 21:57:12,88,0
session_2497,home,0,2025-06-15 10:49:17,149,0
session_2497,product_page,1,2025-06-15 10:51:26,129,4
session_2498,home,0,2025-07-07 11:08:15,117,0
session_2498,product_page,1,2025-07-07 11:10:48,153,0
session_2498,cart,2,2025-07-07 11:12:51,123,0
session_2498,checkout,3,2025-07-07 11:15:27,156,3
session_2498,confirmation,4,2025-07-07 11:16:45,78,0
session_2499,home,0,2025-05-21 21:59:02,162,0
session_2499,product_page,1,2025-05-21 22:01:11,129,0
session_2500,home,0,2025-01-28 20:32:14,174,0
session_2500,product_page,1,2025-01-28 20:34:34,140,0
session_2501,home,0,2025-07-02 18:45:21,38,0
session_2501,product_page,1,2025-07-02 18:46:22,61,5
session_2501,cart,2,2025-07-02 18:48:26,124,5
session_2501,checkout,3,2025-07-02 18:50:08,102,5
session_2502,home,0,2025-07-20 07:39:36,38,0
session_2502,product_page,1,2025-07-20 07:40:04,28,0
session_2503,home,0,2025-06-07 11:32:24,120,0
session_2503,product_page,1,2025-06-07 11:33:07,43,0
session_2503,cart,2,2025-06-07 11:35:42,155,5
session_2504,home,0,2025-02-10 04:35:37,55,0
session_2505,home,0,2025-07-15 07:49:43,82,0
session_2505,product_page,1,2025-07-15 07:50:42,59,0
session_2506,home,0,2025-03-17 14:30:00,125,0
session_2506,product_page,1,2025-03-17 14:32:01,121,4
session_2506,cart,2,2025-03-17 14:34:27,146,4
session_2506,checkout,3,2025-03-17 14:35:15,48,4
session_2506,confirmation,4,2025-03-17 14:37:31,136,0
session_2507,home,0,2025-02-17 08:34:07,172,0
session_2508,home,0,2025-08-06 06:25:42,34,0
session_2509,home,0,2025-04-04 01:18:59,35,0
session_2510,home,0,2025-07-11 19:53:48,49,0
session_2510,product_page,1,2025-07-11 19:54:09,21,0
session_2510,cart,2,2025-07-11 19:56:17,128,5
session_2510,checkout,3,2025-07-11 19:56:40,23,5
session_2510,confirmation,4,2025-07-11 19:58:05,85,0
session_2511,home,0,2025-02-22 16:15:21,159,0
session_2511,product_page,1,2025-02-22 16:16:30,69,0
session_2512,home,0,2025-02-26 02:57:21,27,0
session_2513,home,0,2025-02-06 11:36:28,160,0
session_2513,product_page,1,2025-02-06 11:37:13,45,0
session_2513,cart,2,2025-02-06 11:38:23,70,4
session_2513,checkout,3,2025-02-06 11:41:18,175,4
session_2513,confirmation,4,2025-02-06 11:43:08,110,0
session_2514,home,0,2025-03-08 18:02:31,129,0
session_2514,product_page,1,2025-03-08 18:03:23,52,3
session_2514,cart,2,2025-03-08 18:04:42,79,3
session_2514,checkout,3,2025-03-08 18:06:37,115,3
session_2514,confirmation,4,2025-03-08 18:07:40,63,0
session_2515,home,0,2025-03-16 07:00:46,58,0
session_2515,product_page,1,2025-03-16 07:02:09,83,5
session_2516,home,0,2025-08-17 20:50:25,117,0
session_2517,home,0,2025-06-27 00:40:36,38,0
session_2518,home,0,2025-06-07 02:12:53,22,0
session_2518,product_page,1,2025-06-07 02:14:29,96,2
session_2518,cart,2,2025-06-07 02:17:27,178,2
session_2519,home,0,2025-04-24 21:37:14,97,0
session_2519,product_page,1,2025-04-24 21:37:50,36,3
session_2520,home,0,2025-08-09 13:17:39,102,0
session_2520,product_page,1,2025-08-09 13:20:34,175,0
session_2521,home,0,2025-04-19 07:08:10,99,0
session_2521,product_page,1,2025-04-19 07:08:46,36,3
session_2521,cart,2,2025-04-19 07:10:18,92,3
session_2522,home,0,2025-01-26 23:27:38,53,0
session_2522,product_page,1,2025-01-26 23:29:30,112,3
session_2522,cart,2,2025-01-26 23:30:53,83,3
session_2522,checkout,3,2025-01-26 23:33:02,129,3
session_2522,confirmation,4,2025-01-26 23:33:38,36,0
session_2523,home,0,2025-08-15 11:47:01,168,0
session_2524,home,0,2025-05-23 01:10:10,108,0
session_2525,home,0,2025-04-24 17:47:28,52,0
session_2525,product_page,1,2025-04-24 17:47:55,27,1
session_2526,home,0,2025-04-06 11:46:28,75,0
session_2527,home,0,2025-04-22 14:04:30,118,0
session_2527,product_page,1,2025-04-22 14:07:27,177,3
session_2528,home,0,2025-01-30 03:55:35,96,0
session_2528,product_page,1,2025-01-30 03:56:59,84,0
session_2529,home,0,2025-05-11 14:13:05,53,0
session_2530,home,0,2025-04-05 15:30:40,22,0
session_2530,product_page,1,2025-04-05 15:33:11,151,0
session_2530,cart,2,2025-04-05 15:35:01,110,0
session_2530,checkout,3,2025-04-05 15:37:08,127,3
session_2530,confirmation,4,2025-04-05 15:38:08,60,0
session_2531,home,0,2025-06-08 15:41:21,131,0
session_2531,product_page,1,2025-06-08 15:43:17,116,0
session_2531,cart,2,2025-06-08 15:44:22,65,0
session_2531,checkout,3,2025-06-08 15:47:05,163,1
session_2531,confirmation,4,2025-06-08 15:47:36,31,0
session_2532,home,0,2025-02-19 20:39:00,176,0
session_2532,product_page,1,2025-02-19 20:39:49,49,2
session_2533,home,0,2025-01-25 17:49:07,96,0
session_2534,home,0,2025-08-08 06:52:50,74,0
session_2534,product_page,1,2025-08-08 06:55:06,136,0
session_2535,home,0,2025-05-12 19:53:34,50,0
session_2535,product_page,1,2025-05-12 19:55:02,88,5
session_2535,cart,2,2025-05-12 19:57:50,168,5
session_2535,checkout,3,2025-05-12 20:00:48,178,5
session_2536,home,0,2025-05-30 04:04:22,149,0
session_2536,product_page,1,2025-05-30 04:05:44,82,1
session_2536,cart,2,2025-05-30 04:07:58,134,1
session_2536,checkout,3,2025-05-30 04:10:20,142,1
session_2536,confirmation,4,2025-05-30 04:12:01,101,0
session_2537,home,0,2025-03-30 06:00:32,81,0
session_2537,product_page,1,2025-03-30 06:01:14,42,0
session_2538,home,0,2025-07-17 22:18:41,35,0
session_2538,product_page,1,2025-07-17 22:21:19,158,2
session_2538,cart,2,2025-07-17 22:21:39,20,2
session_2539,home,0,2025-06-17 12:30:38,19,0
session_2539,product_page,1,2025-06-17 12:31:34,56,0
session_2540,home,0,2025-08-02 11:00:40,42,0
session_2540,product_page,1,2025-08-02 11:01:58,78,3
session_2540,cart,2,2025-08-02 11:04:40,162,3
session_2541,home,0,2025-04-08 10:26:01,147,0
session_2541,product_page,1,2025-04-08 10:26:59,58,0
session_2541,cart,2,2025-04-08 10:28:22,83,4
session_2542,home,0,2025-08-06 14:33:36,106,0
session_2542,product_page,1,2025-08-06 14:35:42,126,2
session_2543,home,0,2025-05-27 16:43:53,170,0
session_2543,product_page,1,2025-05-27 16:44:49,56,3
session_2543,cart,2,2025-05-27 16:45:47,58,3
session_2543,checkout,3,2025-05-27 16:47:45,118,3
session_2544,home,0,2025-05-08 23:04:17,97,0
session_2544,product_page,1,2025-05-08 23:04:46,29,0
session_2545,home,0,2025-05-09 16:01:52,144,0
session_2545,product_page,1,2025-05-09 16:03:58,126,5
session_2546,home,0,2025-01-05 15:07:54,18,0
session_2546,product_page,1,2025-01-05 15:09:01,67,2
session_2546,cart,2,2025-01-05 15:10:22,81,2
session_2546,checkout,3,2025-01-05 15:10:43,21,2
session_2546,confirmation,4,2025-01-05 15:11:28,45,0
session_2547,home,0,2025-03-29 06:58:47,149,0
session_2547,product_page,1,2025-03-29 06:59:12,25,0
session_2548,home,0,2025-05-15 12:17:02,176,0
session_2549,home,0,2025-01-04 08:19:27,71,0
session_2549,product_page,1,2025-01-04 08:20:17,50,0
session_2550,home,0,2025-02-17 06:47:29,90,0
session_2550,product_page,1,2025-02-17 06:50:09,160,5
session_2551,home,0,2025-08-08 20:56:15,33,0
session_2551,product_page,1,2025-08-08 20:58:11,116,0
session_2552,home,0,2025-01-11 20:21:33,161,0
session_2553,home,0,2025-03-27 07:30:05,42,0
session_2554,home,0,2025-05-19 21:48:07,30,0
session_2554,product_page,1,2025-05-19 21:50:11,124,0
session_2555,home,0,2025-08-22 19:48:41,145,0
session_2555,product_page,1,2025-08-22 19:49:13,32,5
session_2555,cart,2,2025-08-22 19:51:03,110,5
session_2555,checkout,3,2025-08-22 19:52:19,76,5
session_2555,confirmation,4,2025-08-22 19:54:22,123,0
session_2556,home,0,2025-08-25 22:15:06,133,0
session_2556,product_page,1,2025-08-25 22:15:36,30,2
session_2557,home,0,2025-05-28 09:14:29,108,0
session_2557,product_page,1,2025-05-28 09:15:16,47,5
session_2558,home,0,2025-08-16 16:58:21,120,0
session_2558,product_page,1,2025-08-16 16:59:31,70,0
session_2558,cart,2,2025-08-16 17:00:38,67,4
session_2559,home,0,2025-05-25 23:38:38,150,0
session_2559,product_page,1,2025-05-25 23:40:43,125,3
session_2559,cart,2,2025-05-25 23:43:11,148,3
session_2560,home,0,2025-08-21 10:53:16,117,0
session_2560,product_page,1,2025-08-21 10:54:40,84,0
session_2561,home,0,2025-04-01 10:06:07,57,0
session_2561,product_page,1,2025-04-01 10:06:56,49,2
session_2562,home,0,2025-01-11 15:26:25,26,0
session_2562,product_page,1,2025-01-11 15:26:40,15,4
session_2562,cart,2,2025-01-11 15:28:11,91,4
session_2562,checkout,3,2025-01-11 15:28:41,30,4
session_2562,confirmation,4,2025-01-11 15:31:00,139,0
session_2563,home,0,2025-03-29 07:15:02,177,0
session_2563,product_page,1,2025-03-29 07:17:39,157,2
session_2563,cart,2,2025-03-29 07:19:53,134,2
session_2563,checkout,3,2025-03-29 07:22:16,143,2
session_2563,confirmation,4,2025-03-29 07:22:49,33,0
session_2564,home,0,2025-02-28 20:54:12,41,0
session_2564,product_page,1,2025-02-28 20:56:59,167,5
session_2564,cart,2,2025-02-28 20:58:54,115,5
session_2564,checkout,3,2025-02-28 21:01:09,135,5
session_2564,confirmation,4,2025-02-28 21:03:07,118,0
session_2565,home,0,2025-05-13 01:34:11,42,0
session_2565,product_page,1,2025-05-13 01:34:34,23,3
session_2565,cart,2,2025-05-13 01:36:14,100,3
session_2566,home,0,2025-07-16 12:25:01,74,0
session_2566,product_page,1,2025-07-16 12:25:22,21,0
session_2566,cart,2,2025-07-16 12:26:13,51,3
session_2566,checkout,3,2025-07-16 12:28:52,159,3
session_2566,confirmation,4,2025-07-16 12:31:38,166,0
session_2567,home,0,2025-06-29 18:54:24,168,0
session_2568,home,0,2025-07-04 03:34:04,25,0
session_2568,product_page,1,2025-07-04 03:35:26,82,0
session_2568,cart,2,2025-07-04 03:38:24,178,0
session_2568,checkout,3,2025-07-04 03:40:14,110,1
session_2568,confirmation,4,2025-07-04 03:41:57,103,0
session_2569,home,0,2025-03-28 07:21:55,84,0
session_2570,home,0,2025-03-14 19:43:39,168,0
session_2570,product_page,1,2025-03-14 19:45:22,103,0
session_2571,home,0,2025-03-02 14:46:24,19,0
session_2571,product_page,1,2025-03-02 14:48:31,127,2
session_2571,cart,2,2025-03-02 14:48:58,27,2
session_2571,checkout,3,2025-03-02 14:51:27,149,2
session_2571,confirmation,4,2025-03-02 14:53:17,110,0
session_2572,home,0,2025-05-12 10:34:07,170,0
session_2572,product_page,1,2025-05-12 10:35:47,100,5
session_2572,cart,2,2025-05-12 10:37:41,114,5
session_2572,checkout,3,2025-05-12 10:39:09,88,5
session_2572,confirmation,4,2025-05-12 10:39:32,23,0
session_2573,home,0,2025-01-15 11:22:54,47,0
session_2573,product_page,1,2025-01-15 11:23:20,26,4
session_2573,cart,2,2025-01-15 11:23:35,15,4
session_2573,checkout,3,2025-01-15 11:25:30,115,4
session_2573,confirmation,4,2025-01-15 11:28:20,170,0
session_2574,home,0,2025-01-13 00:11:52,50,0
session_2574,product_page,1,2025-01-13 00:12:17,25,0
session_2574,cart,2,2025-01-13 00:13:24,67,2
session_2574,checkout,3,2025-01-13 00:15:27,123,2
session_2574,confirmation,4,2025-01-13 00:17:49,142,0
session_2575,home,0,2025-06-01 03:23:50,104,0
session_2575,product_page,1,2025-06-01 03:24:16,26,0
session_2576,home,0,2025-02-17 19:45:55,174,0
session_2576,product_page,1,2025-02-17 19:46:30,35,1
session_2577,home,0,2025-02-06 05:52:46,134,0
session_2578,home,0,2025-02-13 21:13:53,18,0
session_2578,product_page,1,2025-02-13 21:15:06,73,1
session_2578,cart,2,2025-02-13 21:17:08,122,1
session_2579,home,0,2025-02-20 14:30:41,47,0
session_2579,product_page,1,2025-02-20 14:32:39,118,4
session_2580,home,0,2025-07-04 01:50:51,113,0
session_2580,product_page,1,2025-07-04 01:52:24,93,3
session_2581,home,0,2025-05-24 14:24:54,151,0
session_2581,product_page,1,2025-05-24 14:25:11,17,0
session_2582,home,0,2025-05-24 02:11:06,46,0
session_2583,home,0,2025-06-03 23:05:04,144,0
session_2583,product_page,1,2025-06-03 23:05:51,47,4
session_2584,home,0,2025-07-21 18:20:50,52,0
session_2585,home,0,2025-08-06 08:05:29,158,0
session_2585,product_page,1,2025-08-06 08:06:02,33,0
session_2586,home,0,2025-03-05 12:15:28,148,0
session_2586,product_page,1,2025-03-05 12:17:56,148,1
session_2586,cart,2,2025-03-05 12:19:38,102,1
session_2586,checkout,3,2025-03-05 12:21:17,99,1
session_2586,confirmation,4,2025-03-05 12:23:25,128,0
session_2587,home,0,2025-02-14 11:17:18,119,0
session_2587,product_page,1,2025-02-14 11:20:13,175,1
session_2588,home,0,2025-06-29 10:16:50,17,0
session_2588,product_page,1,2025-06-29 10:18:00,70,5
session_2588,cart,2,2025-06-29 10:20:40,160,5
session_2588,checkout,3,2025-06-29 10:22:22,102,5
session_2588,confirmation,4,2025-06-29 10:24:33,131,0
session_2589,home,0,2025-07-01 16:30:15,82,0
session_2589,product_page,1,2025-07-01 16:30:46,31,4
session_2589,cart,2,2025-07-01 16:31:36,50,4
session_2589,checkout,3,2025-07-01 16:34:26,170,4
session_2589,confirmation,4,2025-07-01 16:35:45,79,0
session_2590,home,0,2025-07-21 01:15:07,76,0
session_2591,home,0,2025-05-24 11:38:21,176,0
session_2591,product_page,1,2025-05-24 11:40:32,131,5
session_2591,cart,2,2025-05-24 11:42:18,106,5
session_2592,home,0,2025-03-14 19:24:58,77,0
session_2592,product_page,1,2025-03-14 19:26:28,90,5
session_2593,home,0,2025-04-11 10:41:41,69,0
session_2593,product_page,1,2025-04-11 10:42:17,36,0
session_2594,home,0,2025-04-28 05:24:04,90,0
session_2594,product_page,1,2025-04-28 05:26:18,134,3
session_2594,cart,2,2025-04-28 05:28:41,143,3
session_2594,checkout,3,2025-04-28 05:31:20,159,3
session_2594,confirmation,4,2025-04-28 05:31:57,37,0
session_2595,home,0,2025-07-26 14:02:16,140,0
session_2595,product_page,1,2025-07-26 14:05:09,173,1
session_2596,home,0,2025-02-17 00:27:58,15,0
session_2596,product_page,1,2025-02-17 00:30:27,149,1
session_2596,cart,2,2025-02-17 00:32:06,99,1
session_2596,checkout,3,2025-02-17 00:33:26,80,1
session_2596,confirmation,4,2025-02-17 00:34:45,79,0
session_2597,home,0,2025-01-18 21:12:36,163,0
session_2598,home,0,2025-02-20 11:11:20,167,0
session_2599,home,0,2025-03-13 04:52:10,107,0
session_2599,product_page,1,2025-03-13 04:52:39,29,4
session_2599,cart,2,2025-03-13 04:54:31,112,4
session_2599,checkout,3,2025-03-13 04:55:56,85,4
session_2599,confirmation,4,2025-03-13 04:58:18,142,0
session_2600,home,0,2025-06-23 11:15:16,65,0
session_2601,home,0,2025-05-02 03:03:36,179,0
session_2601,product_page,1,2025-05-02 03:05:18,102,3
session_2601,cart,2,2025-05-02 03:07:32,134,3
session_2602,home,0,2025-06-07 09:49:33,62,0
session_2602,product_page,1,2025-06-07 09:50:31,58,1
session_2602,cart,2,2025-06-07 09:51:15,44,1
session_2602,checkout,3,2025-06-07 09:52:16,61,1
session_2602,confirmation,4,2025-06-07 09:53:37,81,0
session_2603,home,0,2025-03-10 22:01:11,37,0
session_2603,product_page,1,2025-03-10 22:04:04,173,0
session_2603,cart,2,2025-03-10 22:04:49,45,5
session_2603,checkout,3,2025-03-10 22:05:38,49,5
session_2603,confirmation,4,2025-03-10 22:06:09,31,0
session_2604,home,0,2025-07-28 11:57:38,154,0
session_2604,product_page,1,2025-07-28 12:00:03,145,2
session_2604,cart,2,2025-07-28 12:01:42,99,2
session_2604,checkout,3,2025-07-28 12:02:39,57,2
session_2604,confirmation,4,2025-07-28 12:03:04,25,0
session_2605,home,0,2025-07-26 01:55:27,143,0
session_2605,product_page,1,2025-07-26 01:58:21,174,2
session_2605,cart,2,2025-07-26 02:01:03,162,2
session_2605,checkout,3,2025-07-26 02:01:27,24,2
session_2605,confirmation,4,2025-07-26 02:03:57,150,0
session_2606,home,0,2025-05-27 18:55:46,70,0
session_2606,product_page,1,2025-05-27 18:56:27,41,3
session_2606,cart,2,2025-05-27 18:58:43,136,3
session_2606,checkout,3,2025-05-27 18:59:19,36,3
session_2606,confirmation,4,2025-05-27 19:01:00,101,0
session_2607,home,0,2025-07-06 20:23:03,78,0
session_2607,product_page,1,2025-07-06 20:25:02,119,0
session_2608,home,0,2025-02-09 11:07:44,62,0
session_2608,product_page,1,2025-02-09 11:10:01,137,5
session_2608,cart,2,2025-02-09 11:12:36,155,5
session_2608,checkout,3,2025-02-09 11:12:53,17,5
session_2609,home,0,2025-03-21 02:49:23,171,0
session_2609,product_page,1,2025-03-21 02:50:16,53,2
session_2610,home,0,2025-04-22 07:58:23,92,0
session_2610,product_page,1,2025-04-22 08:00:02,99,3
session_2611,home,0,2025-02-04 21:41:14,166,0
session_2611,product_page,1,2025-02-04 21:42:49,95,0
session_2611,cart,2,2025-02-04 21:45:19,150,5
session_2611,checkout,3,2025-02-04 21:47:02,103,5
session_2612,home,0,2025-06-18 18:24:47,77,0
session_2612,product_page,1,2025-06-18 18:27:16,149,0
session_2613,home,0,2025-07-23 08:23:58,79,0
session_2613,product_page,1,2025-07-23 08:26:19,141,0
session_2614,home,0,2025-06-23 00:11:21,154,0
session_2614,product_page,1,2025-06-23 00:12:05,44,0
session_2614,cart,2,2025-06-23 00:12:27,22,0
session_2614,checkout,3,2025-06-23 00:12:47,20,2
session_2615,home,0,2025-02-07 14:14:26,81,0
session_2615,product_page,1,2025-02-07 14:14:45,19,3
session_2615,cart,2,2025-02-07 14:16:36,111,3
session_2615,checkout,3,2025-02-07 14:17:21,45,3
session_2615,confirmation,4,2025-02-07 14:17:59,38,0
session_2616,home,0,2025-03-13 20:30:32,108,0
session_2616,product_page,1,2025-03-13 20:30:59,27,4
session_2616,cart,2,2025-03-13 20:33:17,138,4
session_2616,checkout,3,2025-03-13 20:34:20,63,4
session_2616,confirmation,4,2025-03-13 20:36:13,113,0
session_2617,home,0,2025-01-04 10:00:59,36,0
session_2617,product_page,1,2025-01-04 10:01:58,59,0
session_2618,home,0,2025-04-29 12:36:29,60,0
session_2618,product_page,1,2025-04-29 12:37:16,47,2
session_2619,home,0,2025-03-31 04:15:09,171,0
session_2619,product_page,1,2025-03-31 04:15:44,35,0
session_2620,home,0,2025-06-26 16:33:55,15,0
session_2621,home,0,2025-03-05 11:25:57,88,0
session_2621,product_page,1,2025-03-05 11:26:20,23,3
session_2621,cart,2,2025-03-05 11:28:58,158,3
session_2621,checkout,3,2025-03-05 11:29:27,29,3
session_2621,confirmation,4,2025-03-05 11:32:23,176,0
session_2622,home,0,2025-02-02 07:10:06,18,0
session_2623,home,0,2025-04-05 17:03:32,87,0
session_2623,product_page,1,2025-04-05 17:04:40,68,0
session_2623,cart,2,2025-04-05 17:07:33,173,4
session_2623,checkout,3,2025-04-05 17:08:06,33,4
session_2624,home,0,2025-06-30 16:36:33,94,0
session_2624,product_page,1,2025-06-30 16:37:12,39,2
session_2625,home,0,2025-02-08 00:55:33,117,0
session_2625,product_page,1,2025-02-08 00:58:26,173,0
session_2625,cart,2,2025-02-08 00:59:45,79,4
session_2625,checkout,3,2025-02-08 01:02:42,177,4
session_2625,confirmation,4,2025-02-08 01:03:25,43,0
session_2626,home,0,2025-01-10 03:02:41,19,0
session_2626,product_page,1,2025-01-10 03:05:27,166,0
session_2626,cart,2,2025-01-10 03:08:11,164,1
session_2626,checkout,3,2025-01-10 03:11:10,179,1
session_2626,confirmation,4,2025-01-10 03:12:46,96,0
session_2627,home,0,2025-06-15 11:23:07,55,0
session_2627,product_page,1,2025-06-15 11:24:03,56,0
session_2628,home,0,2025-06-25 20:01:31,61,0
session_2628,product_page,1,2025-06-25 20:01:55,24,0
session_2629,home,0,2025-06-17 17:35:23,179,0
session_2630,home,0,2025-03-15 06:34:44,139,0
session_2630,product_page,1,2025-03-15 06:35:23,39,0
session_2630,cart,2,2025-03-15 06:37:52,149,0
session_2631,home,0,2025-02-05 14:06:00,61,0
session_2632,home,0,2025-06-29 02:08:05,103,0
session_2632,product_page,1,2025-06-29 02:09:23,78,2
session_2633,home,0,2025-04-01 02:03:27,79,0
session_2633,product_page,1,2025-04-01 02:04:11,44,1
session_2633,cart,2,2025-04-01 02:04:40,29,1
session_2634,home,0,2025-05-07 07:31:22,52,0
session_2634,product_page,1,2025-05-07 07:33:23,121,0
session_2635,home,0,2025-04-14 04:12:49,173,0
session_2635,product_page,1,2025-04-14 04:15:37,168,0
session_2635,cart,2,2025-04-14 04:18:06,149,0
session_2635,checkout,3,2025-04-14 04:20:41,155,3
session_2635,confirmation,4,2025-04-14 04:23:37,176,0
session_2636,home,0,2025-05-25 01:58:49,59,0
session_2636,product_page,1,2025-05-25 01:59:57,68,0
session_2637,home,0,2025-01-18 10:30:11,93,0
session_2637,product_page,1,2025-01-18 10:30:57,46,5
session_2637,cart,2,2025-01-18 10:31:22,25,5
session_2637,checkout,3,2025-01-18 10:34:09,167,5
session_2637,confirmation,4,2025-01-18 10:35:15,66,0
session_2638,home,0,2025-04-07 14:14:10,168,0
session_2638,product_page,1,2025-04-07 14:15:56,106,3
session_2638,cart,2,2025-04-07 14:17:36,100,3
session_2638,checkout,3,2025-04-07 14:18:19,43,3
session_2638,confirmation,4,2025-04-07 14:19:18,59,0
session_2639,home,0,2025-05-31 13:48:41,144,0
session_2639,product_page,1,2025-05-31 13:48:58,17,1
session_2640,home,0,2025-08-24 07:52:41,41,0
session_2640,product_page,1,2025-08-24 07:54:53,132,1
